"TIME","GEO","DURATION","ISCED11","AGE","SEX","UNIT","Value"
"2003","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.5"
"2003","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.6"
"2003","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.3"
"2003","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.8"
"2003","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.7"
"2003","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.2"
"2003","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.7"
"2003","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","90.6"
"2003","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","92.7"
"2003","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.8"
"2003","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","94.5"
"2003","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2003","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2003","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2003","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.6"
"2003","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.6"
"2003","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.5"
"2003","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2003","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2003","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2003","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2003","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2003","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2004","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.0"
"2004","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.3"
"2004","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","91.4"
"2004","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","77.0"
"2004","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.6"
"2004","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.7"
"2004","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2004","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2004","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2004","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.9"
"2004","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","79.7"
"2004","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.7"
"2004","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.0"
"2004","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.8"
"2004","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.8"
"2004","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","71.6"
"2004","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.1"
"2004","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","56.8"
"2004","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.7"
"2004","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.7"
"2004","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.9"
"2004","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","73.2"
"2004","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","77.8"
"2004","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","69.9"
"2004","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.8"
"2004","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","86.0"
"2004","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.3"
"2004","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.7"
"2004","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.4"
"2004","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.0"
"2004","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","72.4"
"2004","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","71.4"
"2004","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","73.1"
"2004","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","70.6"
"2004","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","75.1"
"2004","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","67.1"
"2004","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.5"
"2004","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.7"
"2004","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.4"
"2004","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","81.4"
"2004","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","100.0"
"2004","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","73.6"
"2004","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.9"
"2004","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.1"
"2004","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.9"
"2004","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.1"
"2004","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.4"
"2004","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.8"
"2004","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.1"
"2004","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.6"
"2004","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","81.6"
"2004","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","94.3"
"2004","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.6"
"2004","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","95.1"
"2004","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","93.6"
"2004","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.0"
"2004","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","93.3"
"2004","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.7"
"2004","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.7"
"2004","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.3"
"2004","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","81.0"
"2004","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","86.1"
"2004","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","77.6"
"2004","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.0"
"2004","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.4"
"2004","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.3"
"2004","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.4"
"2004","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.6"
"2004","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.5"
"2004","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.4"
"2004","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.6"
"2004","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.9"
"2004","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","78.6"
"2004","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.7"
"2004","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","71.3"
"2004","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.7"
"2004","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.9"
"2004","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.3"
"2004","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.4"
"2004","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.0"
"2004","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","88.8"
"2004","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.5"
"2004","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.6"
"2004","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","90.5"
"2004","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","98.1"
"2004","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.0"
"2004","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","100.0"
"2004","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2004","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2004","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2004","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.2"
"2004","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","92.3"
"2004","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.8"
"2004","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2004","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2004","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2004","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2004","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2004","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2005","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.5"
"2005","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.3"
"2005","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","87.4"
"2005","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.5"
"2005","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.9"
"2005","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.6"
"2005","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2005","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2005","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2005","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.9"
"2005","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.6"
"2005","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.8"
"2005","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.5"
"2005","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.8"
"2005","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.6"
"2005","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.5"
"2005","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","95.0"
"2005","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","72.9"
"2005","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.5"
"2005","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.6"
"2005","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.3"
"2005","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","70.9"
"2005","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","75.6"
"2005","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","67.7"
"2005","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","82.0"
"2005","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","85.1"
"2005","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.4"
"2005","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.5"
"2005","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.6"
"2005","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.6"
"2005","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","77.6"
"2005","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","78.5"
"2005","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","77.0"
"2005","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","65.4"
"2005","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","71.0"
"2005","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","61.3"
"2005","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","81.0"
"2005","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.1"
"2005","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.3"
"2005","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.5"
"2005","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.2"
"2005","Latvia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.8"
"2005","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.9"
"2005","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.4"
"2005","Lithuania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.4"
"2005","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.8"
"2005","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.0"
"2005","Luxembourg","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","90.0"
"2005","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.8"
"2005","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.2"
"2005","Hungary","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","80.3"
"2005","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","94.5"
"2005","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","96.1"
"2005","Malta","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","93.2"
"2005","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","93.7"
"2005","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.7"
"2005","Netherlands","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","92.7"
"2005","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","88.5"
"2005","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.3"
"2005","Austria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.9"
"2005","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.5"
"2005","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","86.8"
"2005","Poland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","76.5"
"2005","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.8"
"2005","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","83.3"
"2005","Portugal","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.0"
"2005","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.4"
"2005","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.3"
"2005","Romania","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.8"
"2005","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.8"
"2005","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.7"
"2005","Slovenia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.2"
"2005","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.9"
"2005","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.7"
"2005","Slovakia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.8"
"2005","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.3"
"2005","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.2"
"2005","Finland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","78.4"
"2005","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.2"
"2005","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","90.4"
"2005","Sweden","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.4"
"2005","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.9"
"2005","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.6"
"2005","United Kingdom","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","90.1"
"2005","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","93.8"
"2005","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","96.1"
"2005","Iceland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","92.2"
"2005","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2005","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2005","Norway","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2005","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","91.8"
"2005","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.4"
"2005","Switzerland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.3"
"2005","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2005","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2005","Former Yugoslav Republic of Macedonia, the","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2005","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage",":"
"2005","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage",":"
"2005","Turkey","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage",":"
"2006","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","87.0"
"2006","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.8"
"2006","Belgium","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","86.4"
"2006","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","80.8"
"2006","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","89.3"
"2006","Bulgaria","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","75.7"
"2006","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","86.0"
"2006","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.9"
"2006","Czech Republic","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","79.3"
"2006","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.2"
"2006","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","93.9"
"2006","Denmark","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","85.6"
"2006","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.4"
"2006","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","94.0"
"2006","Germany (until 1990 former territory of the FRG)","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.3"
"2006","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","89.7"
"2006","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","98.9"
"2006","Estonia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","84.9"
"2006","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","90.1"
"2006","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","91.6"
"2006","Ireland","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","89.0"
"2006","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","74.0"
"2006","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","76.5"
"2006","Greece","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","72.3"
"2006","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","85.9"
"2006","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","88.6"
"2006","Spain","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","83.6"
"2006","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","83.6"
"2006","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","84.6"
"2006","France","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","82.8"
"2006","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","76.1"
"2006","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","80.8"
"2006","Croatia","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","73.5"
"2006","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","69.8"
"2006","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","74.6"
"2006","Italy","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Females","Percentage","66.5"
"2006","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Total","Percentage","84.1"
"2006","Cyprus","5 years or less","Tertiary education (levels 5-8)","From 20 to 34 years","Males","Percentage","87.3"
